amount,hour,accountAge,velocity,fraud
52649,18,157,4,1
77814,12,720,5,1
41562,12,972,3,0
62490,23,988,3,1
74233,13,40,3,1
90491,15,814,2,0
83189,2,8,2,1
70698,19,533,1,0
50014,1,824,5,1
83562,17,907,1,1
10618,22,996,4,1
88283,6,730,4,1
80955,8,795,3,0
17364,15,443,3,0
35693,1,378,1,0
49471,22,97,5,0
23581,22,293,5,1
24880,2,584,1,0
6753,4,572,5,1
22245,20,718,1,0
2753,9,193,4,1
6129,6,277,3,0
43275,7,527,3,0
55479,10,214,1,0
56640,6,76,4,1
87929,5,390,1,1
97243,1,54,3,0
44417,18,434,2,0
14719,5,534,4,0
572,18,664,4,1
41738,5,8,4,0
66897,3,960,1,1
46407,19,349,5,0
16697,3,879,2,0
22851,16,319,3,0
26975,0,344,1,0
51829,5,62,2,1
37809,11,187,1,0
60115,4,417,3,1
53700,2,959,4,0
13439,3,312,4,0
3846,22,436,5,1
41026,8,542,4,0
20672,10,719,4,1
85088,9,820,1,0
86407,13,433,4,1
27174,15,160,3,0
79490,17,622,4,1
27340,9,780,2,0
61603,0,29,4,1
85423,12,643,5,1
83428,14,848,1,1
24416,19,427,2,0
96560,7,460,4,1
97664,21,615,5,1
59425,0,995,2,0
73175,4,479,1,0
70796,4,762,3,1
72536,0,830,4,0
68845,17,529,4,1
86563,7,98,5,1
52274,5,397,2,1
2862,6,309,5,0
24747,6,537,2,0
28054,10,725,5,1
70222,23,621,5,1
65511,13,578,5,1
96137,9,684,1,0
23137,11,25,4,1
8040,3,468,5,0
29129,21,782,5,0
47544,17,503,4,0
57972,3,378,5,1
25521,7,820,5,1
83145,13,740,5,1
5626,15,724,1,0
53312,0,525,4,1
17474,3,435,4,1
97614,23,621,2,1
68817,11,739,3,0
81098,19,557,2,0
16716,21,956,3,0
71705,11,735,5,1
27091,1,943,5,1
35611,5,898,4,1
91237,1,672,4,1
68667,18,615,3,1
66261,12,707,4,1
60026,12,285,1,0
81769,1,130,3,0
22517,0,587,3,0
72054,18,750,1,1
82236,13,158,2,0
88337,17,65,5,1
74410,15,647,2,0
73624,12,460,5,1
76209,5,650,1,0
99735,2,475,3,0
58799,19,805,2,0
81285,18,921,1,0
51301,11,967,4,1
59320,18,915,2,0
90953,0,624,5,1
20056,0,94,2,0
39358,16,659,2,0
43327,21,690,3,0
97905,10,945,2,1
57239,13,801,1,1
60392,12,235,4,1
44987,9,520,4,1
48368,19,458,5,1
846,12,137,5,1
3232,12,194,3,0
4244,2,967,2,0
18159,21,80,1,0
50376,10,250,2,1
56611,18,687,1,1
17871,6,259,5,0
37845,1,936,2,0
12882,23,548,1,0
17930,9,456,4,1
43290,22,439,2,1
15986,3,83,5,0
19833,22,963,2,0
10341,18,822,4,0
70714,15,703,3,0
46915,14,656,2,0
75257,23,554,3,0
15861,23,95,4,0
38492,7,978,2,0
75822,7,907,2,1
97350,9,278,4,1
5174,3,911,3,0
26096,8,108,2,0
38958,17,589,5,0
77135,8,189,2,0
92290,7,203,4,1
17168,22,880,3,0
32396,22,976,2,0
70303,17,924,1,0
90441,15,492,2,1
85949,22,980,5,1
27491,5,822,1,0
89398,22,667,1,0
86875,1,574,5,1
5658,6,629,4,1
30011,7,947,2,0
40415,6,471,1,0
9613,18,219,5,1
68232,9,427,3,0
97821,19,897,2,0
62350,4,797,4,1
73427,17,656,4,1
46010,0,199,2,0
28468,17,241,2,0
89456,9,21,2,0
92886,17,453,4,1
53813,16,512,1,1
92342,5,591,5,1
69516,12,350,4,1
72832,13,397,4,1
82207,13,593,2,1
56966,12,331,3,1
77889,17,437,4,1
13628,7,14,3,0
31634,9,858,2,0
95425,0,541,2,1
68429,8,546,2,0
65656,13,436,5,1
8241,19,987,3,0
64377,15,779,4,1
37803,11,306,3,0
58607,15,712,3,1
45236,2,314,4,0
32665,23,446,5,0
53885,20,103,1,0
18919,15,943,3,0
85833,21,626,5,1
6671,9,902,3,0
55141,8,11,3,1
41775,10,769,5,0
93168,21,815,4,1
96456,3,604,5,1
73049,7,659,2,0
81787,22,338,2,1
71543,6,967,1,0
71698,14,662,1,0
36743,8,52,3,0
91682,2,588,5,1
29541,20,807,4,0
23780,13,271,1,0
83470,20,19,3,1
53582,2,341,3,0
22276,11,913,2,0
57343,1,793,4,1
39513,9,106,1,0
76666,19,470,2,1
55843,18,226,1,0
73708,21,574,4,1
64836,18,156,4,1
82656,3,446,2,0
80836,20,521,2,1
93814,10,389,5,1
15381,7,106,4,1
6277,2,353,2,0
93769,3,516,2,0
66408,16,898,4,1
89561,15,107,1,1
29060,2,933,5,1
60058,8,917,3,1
75607,20,584,5,1
10582,11,277,4,1
92358,11,703,4,1
72052,9,139,2,0
59647,4,824,4,1
13364,3,17,1,0
83297,0,407,1,1
24328,14,486,1,0
14306,13,230,2,0
71329,16,668,5,0
51297,13,576,1,1
37186,18,964,1,0
72320,13,612,2,1
74990,4,538,1,1
99384,12,541,2,1
81575,23,386,1,1
88295,13,703,5,1
42429,4,606,2,0
71730,6,971,2,0
1349,19,57,2,0
57056,11,996,4,1
50870,5,828,1,1
72072,19,901,5,1
66819,14,970,1,1
13474,5,741,5,1
1048,20,524,2,0
61993,14,992,2,1
40112,0,526,5,1
23135,3,897,2,0
4430,8,317,2,0
53575,9,868,5,1
70979,20,283,1,0
63862,11,9,1,1
40478,2,215,1,0
83752,6,56,1,0
76502,5,651,3,1
35927,3,422,2,0
58332,3,329,1,1
67418,17,467,1,0
16481,17,281,3,0
20717,11,561,4,0
78400,18,866,2,1
59478,6,873,3,1
22829,11,652,5,0
21537,13,896,2,0
16258,18,678,4,0
67208,13,383,5,1
86866,17,884,4,1
2592,19,548,4,0
4895,11,655,1,0
33138,8,196,4,1
87040,13,660,5,1
80628,21,929,5,1
99489,23,720,2,0
71478,14,664,3,0
46847,22,751,4,0
88580,14,998,5,1
86947,22,548,1,0
7462,15,565,4,0
98995,7,862,1,1
39914,9,366,1,0
40600,10,637,1,0
4991,22,315,1,0
23630,15,340,4,0
37096,13,849,1,0
99419,10,300,3,0
88740,8,418,1,0
72144,5,880,5,1
57474,20,265,4,1
39381,2,402,5,0
49478,18,644,5,0
90527,8,778,4,1
58857,19,565,4,1
23595,23,184,5,1
36390,0,702,5,1
74708,9,680,5,1
1685,5,95,5,0
16579,7,287,3,0
51914,6,191,3,1
78250,18,101,3,0
96808,7,825,5,1
41047,16,819,5,1
36087,7,112,3,0
54408,18,73,4,1
67308,20,231,1,1
19238,4,820,3,0
50187,6,79,2,1
66899,20,215,1,1
5910,15,641,2,0
19951,10,754,3,0
62770,0,864,3,0
63933,10,5,3,0
7845,6,521,3,0
14121,20,714,1,0
99986,20,768,1,0
17244,19,387,4,1
44874,0,189,4,0
39129,7,939,1,0
33946,14,403,5,0
25816,13,993,5,0
63223,19,855,5,1
87505,21,909,5,1
99938,18,130,3,1
15864,9,820,4,1
46824,5,662,5,0
31586,17,733,2,0
75361,13,485,4,1
72518,13,471,3,1
34757,14,192,5,0
15138,6,551,5,0
10761,19,698,5,0
8299,22,450,5,1
86926,19,235,3,0
5364,5,325,3,0
36167,6,648,5,0
62535,4,821,2,1
77052,2,781,4,1
34341,8,815,5,0
86897,13,689,4,1
14551,16,624,5,1
45151,11,715,1,0
80829,11,647,4,1
77711,6,496,2,1
32506,15,521,4,0
72195,17,157,2,1
76413,6,219,2,1
94314,3,252,4,1
24771,18,471,4,0
3981,12,203,3,0
37992,12,166,4,0
49166,23,416,5,0
20754,5,118,2,0
11039,16,528,1,0
24274,18,282,4,1
68884,1,211,4,1
80758,8,162,1,0
34967,22,547,2,0
61931,3,857,4,1
32603,9,484,2,0
31883,5,933,3,0
26019,18,71,5,1
84240,23,421,3,0
95851,13,983,5,1
24399,12,378,5,0
65891,12,39,2,1
3895,9,720,4,0
46767,7,977,1,0
95011,5,270,5,1
65107,22,910,1,1
24865,9,482,4,0
81849,21,576,1,0
13870,19,438,1,0
96648,1,103,2,1
84284,0,611,3,0
49224,20,399,4,1
17937,17,212,3,0
54980,17,291,1,0
25004,18,835,3,0
88690,4,167,5,1
33179,7,905,1,0
56394,15,110,1,0
43868,0,580,4,1
44220,23,420,3,0
64186,11,467,1,1
43698,20,132,5,1
16500,16,815,3,0
37478,23,309,3,0
73225,12,946,1,0
2773,4,194,1,0
55501,11,834,3,1
65626,16,842,4,1
1053,4,224,1,0
91378,16,830,5,1
27735,8,614,5,1
58186,4,870,2,0
44423,17,432,5,0
42638,12,258,3,0
56228,21,735,1,1
63672,11,682,5,1
64169,18,873,1,1
30448,3,217,5,0
37617,20,46,3,0
55510,6,152,2,0
80969,19,813,1,1
56881,23,298,5,1
44673,22,289,5,1
23170,18,310,4,0
95388,13,610,3,0
43780,11,444,1,0
60851,10,256,1,1
67135,11,758,1,0
24847,14,258,3,0
19450,2,957,2,0
38851,5,386,1,0
65850,2,823,4,1
7599,4,297,5,1
94088,17,406,3,1
89635,10,4,4,1
45828,9,157,3,0
37590,21,649,1,0
27295,4,399,3,0
66358,7,894,3,1
80574,14,498,4,1
17063,0,471,5,0
77149,22,94,2,1
76984,6,25,2,0
88514,21,276,2,1
99491,20,754,4,1
40091,14,695,2,0
6786,16,879,1,0
3352,13,501,4,0
4625,20,438,2,0
26682,10,450,2,0
51786,12,433,1,0
4628,13,743,4,1
44102,20,289,5,1
57120,15,76,1,0
11299,20,328,1,0
65490,15,297,1,1
55073,2,218,5,1
98769,21,798,2,1
65875,19,821,3,0
14254,8,114,1,0
64706,10,841,4,1
93921,2,260,2,1
41291,4,293,3,0
40492,5,393,3,0
84145,21,917,2,1
49563,11,114,1,0
45091,21,917,4,0
26143,20,372,5,1
83017,7,202,1,0
63494,13,740,5,0
90385,12,938,3,1
58822,5,619,3,1
93598,4,288,1,1
63615,9,502,4,1
24027,1,220,1,0
70206,11,383,3,0
14771,3,843,4,0
24105,18,731,2,0
93352,5,331,3,1
75256,18,144,2,0
60191,11,485,3,1
63451,3,416,3,0
94001,7,553,4,1
71560,7,875,5,1
7085,8,541,2,0
47486,16,473,3,0
39465,0,421,1,0
52297,23,340,3,0
32080,3,320,4,0
261,13,170,4,1
38799,20,841,4,0
56190,5,578,2,0
84218,19,432,5,1
54984,20,819,1,1
67451,0,546,5,1
75323,9,445,2,0
28161,2,997,5,1
36096,0,754,5,0
8220,16,2,4,0
26621,4,822,2,0
32076,0,754,5,0
87488,9,144,1,1
8398,17,753,5,0
61357,20,102,4,1
38780,11,354,2,0
44576,14,910,4,1
15310,2,831,5,1
14514,1,226,2,0
88033,1,789,4,1
8931,18,625,2,0
58303,20,389,2,0
85452,8,211,5,1
57306,14,128,2,0
34427,10,410,5,0
46574,18,121,2,0
84734,10,695,1,0
82954,11,407,2,0
14580,17,878,4,0
7590,22,553,3,0
3447,2,235,5,0
44873,12,121,5,0
16173,14,147,2,1
95056,17,625,1,1
59939,20,157,2,1
25837,13,230,5,1
26747,20,822,4,1
52568,22,754,4,1
48037,17,240,5,0
5233,10,695,3,0
68402,21,845,1,1
56293,23,470,3,1
13256,9,89,2,0
16613,6,765,1,1
42107,11,459,5,1
93839,16,341,4,1
63296,1,407,4,1
40997,10,866,2,0
89884,22,153,1,1
82857,12,477,2,0
35654,4,324,1,0
63946,7,671,4,1
60969,20,13,2,0
18705,11,351,5,0
28938,4,598,1,0
57718,13,665,5,1
44893,2,667,5,0
31863,5,770,3,0
10805,20,460,5,0
36653,9,158,2,0
63012,20,702,3,1
71270,3,812,5,1
62779,5,304,3,1
34544,14,809,3,0
11566,17,924,1,0
84149,15,437,4,1
21114,22,315,3,0
15671,17,643,5,0
54855,22,271,5,1
22321,9,806,1,0
46982,7,284,2,0
2623,19,648,5,0
5797,5,682,1,0
66207,2,227,4,1
95594,21,12,4,1
42796,8,618,3,0
28298,5,460,2,0
21904,12,704,5,1
83211,19,818,3,0
6178,14,813,3,0
53840,17,823,5,1
22221,6,15,3,0
14871,21,725,1,0
80479,5,158,5,1
9498,15,287,5,1
26318,15,772,1,0
62407,19,501,1,1
44158,23,660,2,0
80703,17,213,5,1
89879,13,287,1,0
12019,20,4,5,1
44614,5,697,4,1
28539,19,189,1,0
26754,23,519,4,1
31576,16,905,3,0
85480,15,376,5,1
67468,19,593,5,1
36268,3,561,2,1
38504,11,211,1,0
86652,5,346,1,0
31062,21,181,3,0
35513,11,373,2,0
68346,5,315,3,0
58812,19,482,4,0
65053,21,188,5,1
84269,11,337,2,1
64755,15,576,5,0
4925,20,380,1,0
11248,10,761,4,0
56559,2,126,2,0
9720,21,1000,3,0
25882,0,208,2,0
99002,7,265,2,0
76196,6,901,4,1
8717,4,692,5,1
97007,23,29,3,0
96137,14,783,2,1
94853,9,589,4,1
16525,12,773,5,0
85003,12,964,5,1
72797,19,680,3,1
14817,6,40,1,0
61194,19,429,1,1
41499,20,111,1,0
40483,5,768,5,0
59728,8,769,2,1
30360,21,109,3,0
57056,22,740,1,1
68812,12,488,2,0
47128,14,248,3,0
8322,9,659,4,0
28949,1,178,4,1
33039,12,649,2,0
27970,13,210,5,1
53255,19,903,2,1
98079,14,663,1,1
69808,16,666,5,1
79599,17,643,4,1
28529,16,182,4,1
11481,0,41,4,0
18049,21,75,2,0
97918,2,358,2,1
68117,10,330,1,0
96529,1,497,3,0
30678,21,264,5,0
40087,16,479,3,0
61368,18,700,4,1
66734,14,235,2,1
47161,1,120,4,0
21333,16,730,1,0
2063,17,99,5,1
50077,6,887,2,1
85436,4,572,3,0
40971,0,974,5,0
54019,1,126,2,0
62072,7,987,5,1
28541,1,14,3,0
76097,13,161,2,0
79854,5,327,1,1
82914,13,291,3,0
1605,9,619,1,0
7929,0,897,4,0
30661,21,144,5,1
2677,23,196,3,0
72327,6,528,3,0
2206,19,446,4,1
75505,21,466,3,0
12753,6,2,3,0
50375,2,561,2,0
58066,7,157,4,1
28740,0,557,3,0
46994,16,826,1,0
36610,20,262,5,0
36547,21,693,1,0
37180,23,436,5,0
81831,8,415,3,0
45352,14,815,3,0
19042,23,180,2,0
94524,3,928,5,1
88965,13,786,5,1
77555,10,770,5,1
18912,10,91,2,0
15472,1,140,2,0
64262,8,620,2,1
93596,9,841,1,1
86658,5,543,1,0
60496,11,384,2,0
1935,13,813,4,0
89738,23,225,2,1
42999,10,624,4,0
82476,11,544,1,0
76994,8,22,2,0
16720,2,842,3,0
6110,21,530,3,0
60119,22,635,2,0
71218,8,815,4,1
64266,12,27,3,0
11044,13,891,4,0
83803,22,510,2,1
37799,13,444,3,0
57832,16,331,2,0
96469,21,141,4,1
9955,23,716,1,0
54427,20,92,2,0
49103,18,463,5,0
43388,9,186,1,0
81703,20,300,5,1
81247,18,527,1,1
88311,11,761,3,0
56838,18,485,3,1
23002,8,296,4,0
27464,14,467,3,0
19044,23,716,1,0
45344,3,662,4,0
39736,1,160,4,1
63068,16,307,4,1
216,21,322,3,0
30266,11,256,2,0
2375,13,32,2,0
5429,8,185,1,0
56522,16,778,5,1
95243,4,550,5,1
84488,22,895,2,1
52459,6,115,3,0
77752,6,737,4,1
83741,1,554,2,0
14883,9,438,4,1
55799,9,851,2,1
87414,23,937,3,1
99629,22,510,2,0
32077,11,415,5,0
43991,3,486,1,0
45883,14,307,1,0
76167,12,126,5,1
15000,13,814,5,1
23049,18,369,3,0
1079,12,362,5,0
315,18,961,4,1
4612,21,391,2,0
56010,13,238,5,1
27994,8,424,2,0
39588,2,685,4,0
58136,14,556,2,0
7738,2,299,2,0
71088,23,221,2,0
37380,16,749,1,0
80131,6,655,4,1
6840,21,398,3,0
71072,0,414,5,1
34593,9,184,2,0
92482,21,705,3,0
2540,16,887,1,0
98049,0,689,2,1
96784,5,893,2,0
34860,7,795,5,1
94543,2,964,5,0
64902,8,856,2,0
40835,8,149,5,0
44981,10,937,4,0
59358,19,183,5,1
91456,2,815,1,0
62564,5,518,5,0
1753,16,874,2,0
44132,10,289,4,0
22277,19,398,1,0
30306,7,631,4,1
3148,13,438,4,0
45132,16,539,2,0
32318,13,179,5,1
77931,17,547,5,1
96328,6,620,3,1
2339,15,967,2,0
12622,14,383,4,1
30666,18,276,3,0
97633,0,268,4,1
86132,12,328,4,1
72903,2,202,5,1
91306,22,94,4,0
43074,19,692,2,0
78181,7,427,5,1
42763,15,367,3,0
33190,17,313,1,0
73214,17,898,3,0
37892,7,773,4,1
92785,10,499,3,0
42708,15,867,5,1
50553,5,147,1,0
23471,22,496,5,1
63267,21,216,5,1
72178,6,684,4,0
12950,9,914,4,0
97622,2,425,3,1
58116,14,177,2,0
74447,23,866,2,1
99349,10,370,4,1
28562,13,645,3,0
45547,16,337,1,0
56758,5,601,1,0
6803,19,349,1,0
83975,15,346,3,0
6139,17,773,2,0
61271,18,604,1,1
80238,2,147,2,1
98786,10,442,5,1
97739,6,37,5,1
38741,6,793,1,0
95300,11,582,5,1
22149,23,374,4,1
4894,3,722,4,0
26199,10,61,1,0
91552,5,73,4,1
37594,12,139,1,0
48655,10,362,3,0
18777,14,601,5,0
32791,8,354,1,0
88377,7,14,2,0
10739,18,505,1,0
91141,8,416,2,1
9175,20,213,1,0
33557,20,258,5,1
9186,13,364,1,0
24133,15,955,3,0
66166,13,895,5,1
47800,15,971,4,1
93973,22,931,1,0
64125,23,158,1,0
46685,10,709,5,1
29578,18,946,2,0
35057,14,633,2,0
49933,18,345,5,0
86725,9,711,1,1
70585,4,441,4,1
78271,2,409,5,1
77682,11,297,3,1
7082,15,480,2,0
17640,22,952,5,1
92566,11,409,2,1
54273,5,152,1,1
99533,23,68,4,1
32140,18,47,1,0
15905,23,217,1,0
40574,5,416,2,0
84126,19,917,2,1
97484,23,677,3,0
44032,13,657,5,0
1652,1,704,4,0
39402,20,963,3,0
24895,1,72,5,1
80742,19,877,4,1
72759,8,758,4,1
79679,12,673,2,1
55374,13,926,1,0
23987,5,972,1,0
85634,5,996,2,0
31478,13,424,2,0
74946,1,894,2,1
82120,1,395,2,1
39626,1,423,1,0
93391,23,229,3,1
43804,9,807,5,1
1972,13,641,5,1
55020,19,394,5,1
14471,9,274,2,0
80944,3,105,3,1
30831,5,208,4,0
19049,6,698,3,0
52106,23,602,3,0
61954,3,310,3,0
13234,18,627,5,1
98232,18,669,5,1
29975,15,80,3,0
85978,17,760,3,0
63887,9,857,3,1
921,16,540,2,0
40651,18,690,3,0
3076,4,278,1,0
42626,15,442,5,0
94106,0,949,1,0
71684,2,673,5,1
83597,3,616,3,0
33936,14,350,5,1
33106,1,151,1,0
33398,12,743,1,0
28287,9,823,4,1
60285,9,674,2,0
13591,23,393,5,0
11191,21,270,1,0
41936,3,720,4,0
32707,15,642,1,0
21568,23,203,2,0
16743,20,948,2,0
29303,14,182,4,0
50662,11,137,3,1
85850,6,306,3,1
92443,12,285,1,0
4065,2,354,4,1
41486,1,960,1,0
29491,18,260,3,0
63126,17,556,2,0
30268,18,504,4,0
16836,20,170,4,0
65979,12,626,5,1
16040,0,512,1,0
81562,17,1,3,0
61538,12,560,2,1
55059,9,862,5,1
33389,20,469,5,0
9982,17,834,2,0
42352,3,465,1,0
25066,5,192,5,0
99958,3,95,2,1
51023,16,472,1,0
16266,18,41,3,0
42945,18,518,4,0
36179,2,261,1,0
7647,1,665,5,0
4494,22,634,5,0
17967,12,217,3,1
67294,14,430,5,1
63685,6,247,1,0
97925,5,926,5,1
86579,9,273,3,0
78847,3,368,1,1
81465,18,685,2,0
50770,22,765,5,1
24532,20,744,4,0
43345,18,775,3,0
33306,0,35,4,0
26546,15,403,3,0
12924,4,418,3,0
96993,12,459,5,1
8951,8,306,5,1
50834,7,446,3,1
58795,15,956,1,1
79956,10,872,5,1
27396,19,393,1,0
9441,0,527,4,0
16378,20,231,1,0
10957,14,463,4,0
94737,17,275,1,1
24578,11,776,1,0
56774,23,596,5,1
63333,15,932,4,1
13855,4,489,5,1
74657,10,328,5,1
9328,13,36,2,0
45384,9,918,5,1
44010,20,623,3,0
93816,11,960,2,1
56849,1,652,2,0
91031,6,176,3,0
47155,6,308,5,0
80233,4,994,3,0
80794,5,222,3,0
12989,10,786,4,0
239,3,266,1,0
69659,22,631,3,0
16816,22,167,2,0
4872,2,771,1,0
43857,21,527,5,0
20023,14,442,2,0
86809,0,788,5,1
63178,14,805,4,1
11414,12,114,4,1
67696,12,131,5,1
3032,8,555,1,0
70264,12,617,2,1
2075,7,918,4,0
799,7,286,5,1
31599,5,142,2,0
98016,1,391,3,0
49908,2,789,2,0
16614,0,513,4,0
2616,9,40,5,1
35189,12,920,1,0
63564,11,446,5,1
39846,7,701,4,0
72112,13,277,3,0
63846,17,144,2,0
80588,17,518,5,1
37974,14,279,5,1
88650,0,629,3,0
71024,7,836,3,0
33413,2,569,5,0
15865,0,433,2,0
38332,17,827,4,1
692,1,915,2,0
38888,22,934,1,0
79662,17,546,2,0
54391,14,592,5,1
3115,18,270,1,0
18063,22,16,5,0
43079,2,235,4,1
74081,19,528,1,0
86356,6,321,4,1
18681,0,1,1,0
99141,17,14,3,1
18491,23,497,3,0
31337,10,439,1,0
89022,7,866,1,1
53937,5,697,2,1
7711,21,95,4,1
84715,15,815,5,1
60467,20,411,5,1
42768,18,832,2,0
194,9,383,2,0
70474,19,770,3,0
83584,17,516,5,1
22268,2,227,4,1
49870,23,215,5,0
64200,17,109,3,0
83649,15,266,1,0
56190,18,410,3,1
65875,5,680,1,0
15677,4,599,2,0
95923,5,814,5,1
79078,13,997,4,1
55462,2,920,4,1
77414,21,356,1,0
83796,3,286,1,0
73888,10,614,4,1
57203,9,357,4,1
31210,23,688,2,0
85147,19,332,3,0
51635,7,523,1,1
92160,9,228,5,1
90624,9,607,1,1
31350,9,332,1,0
29438,13,653,1,0
98994,21,472,3,0
39383,18,421,3,0
6484,5,619,4,1
25523,23,943,2,0
67278,3,948,2,1
26958,21,644,3,0
18188,8,636,3,0
80784,19,201,1,1
88534,1,210,3,1
38211,4,668,3,0
50848,6,510,4,1
98011,16,969,2,1
10705,4,397,3,0
12024,20,512,2,0
8760,17,508,1,0
67324,15,296,4,1
89001,6,219,3,0
62705,0,9,5,1
92465,5,357,4,1
92479,16,134,2,0
32813,1,741,4,0
7067,18,501,5,1
84124,23,307,2,1
21581,17,31,4,0
98426,7,331,4,1
14073,8,421,5,1
5845,9,136,4,1
75784,4,819,2,1
67054,16,392,1,1
94690,18,394,5,1
57842,17,985,5,1
60917,17,86,2,0
53143,14,598,4,1
7284,16,528,1,0
13708,4,722,4,1
72943,6,945,4,1
71800,10,284,2,1
11290,17,802,1,0
37912,22,377,3,0
68285,5,748,5,1
17032,12,281,2,0
42615,19,841,3,0
84426,20,150,1,1
46175,12,137,4,0
3540,13,330,4,0
71892,20,996,5,0
51550,5,231,2,1
79834,23,416,5,1
98760,12,909,2,1
26673,7,110,2,0
1963,8,846,2,0
67342,20,132,4,1
51400,23,312,1,1
99402,12,441,4,1
30090,13,336,1,0
61860,7,809,5,1
46066,18,58,5,0
87762,4,198,3,1
53549,3,392,5,1
65167,2,927,1,1
63177,17,497,2,1
69551,5,358,4,1
85088,16,153,5,1
18197,18,967,2,0
75762,14,176,2,0
55171,13,526,2,1
15360,7,157,3,0
63504,0,687,3,1
68347,19,975,5,1
60164,8,696,1,1
56302,3,566,3,1
22385,22,898,2,0
23300,5,867,2,0
46108,12,917,4,0
16829,16,452,1,0
33316,23,917,1,0
26392,6,435,1,0
42746,17,302,3,0
60154,0,810,1,0
87695,3,836,2,0
41909,7,849,2,0
34967,8,220,2,0
78284,12,983,2,1
12806,10,499,2,0
52341,10,18,2,0
2516,15,434,2,0
61192,0,414,1,0
98351,11,476,1,1
86650,18,471,5,1
53688,17,112,5,1
30412,21,356,3,0
86827,4,716,1,1
12583,13,17,4,1
81257,3,772,5,1
21791,18,417,1,0
78741,15,222,5,1
59860,7,120,3,1
11057,14,601,1,0
8227,17,939,1,0
20216,5,156,4,0
9462,9,604,2,0
11472,15,483,3,0
17423,11,813,2,0
7727,16,728,5,0
94360,17,463,4,1
67368,12,952,1,1
81580,21,850,4,1
47215,5,314,4,0
75603,7,507,4,1
21536,14,847,2,0
28807,22,150,2,0
